QuizTitle,Category,QuestionText,AnswerText,IsCorrect,QuestionImgKey
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",A. Contact the customers to inform them about the data breach.,TRUE,cv0-004_q043.png
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",B. Contact the hackers to negotiate payment lo unlock the server.,FALSE,cv0-004_q043.png
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",C. Send a global communication to inform all impacted users.,FALSE,cv0-004_q043.png
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",D. Inform the management and legal teams about the data breach,FALSE,cv0-004_q043.png
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",E. Delete confidential data used on other servers that might be compromised.,FALSE,cv0-004_q043.png
Cloud +,CV0-004,"A security analyst confirms a zero-day vulnerability was exploited by hackers who gained access to
confidential customer data and installed ransomware on the server Which of the following steps
should the security analyst take? (Select two).",F. Modify the firewall rules to block the IP addresses and update the ports.,FALSE,cv0-004_q043.png
Cloud +,CV0-004,"Which of the following types of storage provides the greatest performance advantage for a
traditional relational database?",A. File,FALSE,
Cloud +,CV0-004,"Which of the following types of storage provides the greatest performance advantage for a
traditional relational database?",B. Object,FALSE,
Cloud +,CV0-004,"Which of the following types of storage provides the greatest performance advantage for a
traditional relational database?",C. Block,TRUE,
Cloud +,CV0-004,"Which of the following types of storage provides the greatest performance advantage for a
traditional relational database?",D. Ephemeral,FALSE,
Cloud +,CV0-004,"Which of the following is used to detect signals and measure physical properties, such as the
temperature of the human body?",A. Beacon,FALSE,
Cloud +,CV0-004,"Which of the following is used to detect signals and measure physical properties, such as the
temperature of the human body?",B. Transmission protocols,FALSE,
Cloud +,CV0-004,"Which of the following is used to detect signals and measure physical properties, such as the
temperature of the human body?",C. Sensors,TRUE,
Cloud +,CV0-004,"Which of the following is used to detect signals and measure physical properties, such as the
temperature of the human body?",D. Gateways,FALSE,
Cloud +,CV0-004,"A company wants to combine solutions in a central and scalable environment to achieve the
following goals:
Control
Visibility
Automation
Cost efficiency
Which of the following best describes what the company should implement?",A. Batch processing,FALSE,
Cloud +,CV0-004,"A company wants to combine solutions in a central and scalable environment to achieve the
following goals:
Control
Visibility
Automation
Cost efficiency
Which of the following best describes what the company should implement?",B. Workload orchestration,TRUE,
Cloud +,CV0-004,"A company wants to combine solutions in a central and scalable environment to achieve the
following goals:
Control
Visibility
Automation
Cost efficiency
Which of the following best describes what the company should implement?",C. Containerization,FALSE,
Cloud +,CV0-004,"A company wants to combine solutions in a central and scalable environment to achieve the
following goals:
Control
Visibility
Automation
Cost efficiency
Which of the following best describes what the company should implement?",D. Application modernization,FALSE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",A. Availability,TRUE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",B. Hybrid,FALSE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",C. Testing,FALSE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",D. Networking,FALSE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",E. Compute,FALSE,
Cloud +,CV0-004,"Which of the following requirements are core considerations when migrating a small business's onpremises
applications to the cloud? (Select two).",F. Logs,FALSE,
Cloud +,CV0-004,"The performance of an e-commerce website decreases dramatically during random periods. The IT
team is evaluating available resources to mitigate the situation. Which of the following is the best
approach to effectively manage this scenario'?",A. Migrating to a dedicated host,FALSE,
Cloud +,CV0-004,"The performance of an e-commerce website decreases dramatically during random periods. The IT
team is evaluating available resources to mitigate the situation. Which of the following is the best
approach to effectively manage this scenario'?",B. Purchasing additional servers,FALSE,
Cloud +,CV0-004,"The performance of an e-commerce website decreases dramatically during random periods. The IT
team is evaluating available resources to mitigate the situation. Which of the following is the best
approach to effectively manage this scenario'?",C. Scheduling resource allocation,FALSE,
Cloud +,CV0-004,"The performance of an e-commerce website decreases dramatically during random periods. The IT
team is evaluating available resources to mitigate the situation. Which of the following is the best
approach to effectively manage this scenario'?",D. Configuring automatic elasticity,TRUE,
Cloud +,CV0-004,"A company needs to deploy its own code directly in the cloud without provisioning additional
infrastructure. Which of the following is the best cloud service model for the company to use?",A. PaaS,TRUE,
Cloud +,CV0-004,"A company needs to deploy its own code directly in the cloud without provisioning additional
infrastructure. Which of the following is the best cloud service model for the company to use?",B. SaaS,FALSE,
Cloud +,CV0-004,"A company needs to deploy its own code directly in the cloud without provisioning additional
infrastructure. Which of the following is the best cloud service model for the company to use?",C. laaS,FALSE,
Cloud +,CV0-004,"A company needs to deploy its own code directly in the cloud without provisioning additional
infrastructure. Which of the following is the best cloud service model for the company to use?",D. XaaS,FALSE,
Cloud +,CV0-004,"An administrator is setting up a cloud backup solution that requires the following features:
Cost effective
Granular recovery
Multilocation
Which of the following backup types best meets these requirements?","A. Off-site, full, incremental, and differential",TRUE,
Cloud +,CV0-004,"An administrator is setting up a cloud backup solution that requires the following features:
Cost effective
Granular recovery
Multilocation
Which of the following backup types best meets these requirements?","B. Cloud site, full, and differential",FALSE,
Cloud +,CV0-004,"An administrator is setting up a cloud backup solution that requires the following features:
Cost effective
Granular recovery
Multilocation
Which of the following backup types best meets these requirements?","C. On-site. full, and incremental",FALSE,
Cloud +,CV0-004,"An administrator is setting up a cloud backup solution that requires the following features:
Cost effective
Granular recovery
Multilocation
Which of the following backup types best meets these requirements?","D. On-site. full, and differential",FALSE,
Cloud +,CV0-004,"A cloud engineer needs to deploy a new version of a web application to 100 servers. In the past, new
version deployments have caused outages. Which of the following deployment types should the
cloud engineer implement to prevent the outages from happening this time?",A. Rolling,FALSE,
Cloud +,CV0-004,"A cloud engineer needs to deploy a new version of a web application to 100 servers. In the past, new
version deployments have caused outages. Which of the following deployment types should the
cloud engineer implement to prevent the outages from happening this time?",B. Blue-green,FALSE,
Cloud +,CV0-004,"A cloud engineer needs to deploy a new version of a web application to 100 servers. In the past, new
version deployments have caused outages. Which of the following deployment types should the
cloud engineer implement to prevent the outages from happening this time?",C. Canary,TRUE,
Cloud +,CV0-004,"A cloud engineer needs to deploy a new version of a web application to 100 servers. In the past, new
version deployments have caused outages. Which of the following deployment types should the
cloud engineer implement to prevent the outages from happening this time?",D. Round-robin,FALSE,
Cloud +,CV0-004,"An organization needs to retain its data for compliance reasons but only when required. Which of the
following would be the most cost-effective type of tiered storage?",A. Warm,FALSE,cv0-004_q052.png
Cloud +,CV0-004,"An organization needs to retain its data for compliance reasons but only when required. Which of the
following would be the most cost-effective type of tiered storage?",B. Hot,FALSE,cv0-004_q052.png
Cloud +,CV0-004,"An organization needs to retain its data for compliance reasons but only when required. Which of the
following would be the most cost-effective type of tiered storage?",C. Archive,TRUE,cv0-004_q052.png
Cloud +,CV0-004,"An organization needs to retain its data for compliance reasons but only when required. Which of the
following would be the most cost-effective type of tiered storage?",D. Cold,FALSE,cv0-004_q052.png
Cloud +,CV0-004,"A developer is building a new application version using a CI/CD pipeline. The developer receives the
following error message log when the build fails:
Which of the following is the most likely cause of this failure?",A. Incorrect version,FALSE,cv0-004_q053.png
Cloud +,CV0-004,"A developer is building a new application version using a CI/CD pipeline. The developer receives the
following error message log when the build fails:
Which of the following is the most likely cause of this failure?",B. Test case failure,FALSE,cv0-004_q053.png
Cloud +,CV0-004,"A developer is building a new application version using a CI/CD pipeline. The developer receives the
following error message log when the build fails:
Which of the following is the most likely cause of this failure?",C. Broken build pipeline,FALSE,cv0-004_q053.png
Cloud +,CV0-004,"A developer is building a new application version using a CI/CD pipeline. The developer receives the
following error message log when the build fails:
Which of the following is the most likely cause of this failure?",D. Dependency issue,TRUE,cv0-004_q053.png
Cloud +,CV0-004,"Which of the following cloud deployment strategies is best for an organization that wants to run
open-source workloads with other organizations that are sharing the cost?",A. Community,TRUE,cv0-004_q054.png
Cloud +,CV0-004,"Which of the following cloud deployment strategies is best for an organization that wants to run
open-source workloads with other organizations that are sharing the cost?",B. Public,FALSE,cv0-004_q054.png
Cloud +,CV0-004,"Which of the following cloud deployment strategies is best for an organization that wants to run
open-source workloads with other organizations that are sharing the cost?",C. Hybrid,FALSE,cv0-004_q054.png
Cloud +,CV0-004,"Which of the following cloud deployment strategies is best for an organization that wants to run
open-source workloads with other organizations that are sharing the cost?",D. Private,FALSE,cv0-004_q054.png
Cloud +,CV0-004,"A cloud administrator shortens the amount of time a backup runs. An executive in the company
requires a guarantee that the backups can be restored with no data loss. Which of thâ‚¬ following
backup features should the administrator lest for?",A. Encryption,FALSE,
Cloud +,CV0-004,"A cloud administrator shortens the amount of time a backup runs. An executive in the company
requires a guarantee that the backups can be restored with no data loss. Which of thâ‚¬ following
backup features should the administrator lest for?",B. Retention,FALSE,
Cloud +,CV0-004,"A cloud administrator shortens the amount of time a backup runs. An executive in the company
requires a guarantee that the backups can be restored with no data loss. Which of thâ‚¬ following
backup features should the administrator lest for?",C. Schedule,FALSE,
Cloud +,CV0-004,"A cloud administrator shortens the amount of time a backup runs. An executive in the company
requires a guarantee that the backups can be restored with no data loss. Which of thâ‚¬ following
backup features should the administrator lest for?",D. Integrity,TRUE,
Cloud +,CV0-004,"Which of the following is the best type of database for storing different types of unstructured data
that may change frequently?",A. Vector,FALSE,
Cloud +,CV0-004,"Which of the following is the best type of database for storing different types of unstructured data
that may change frequently?",B. Relational,FALSE,
Cloud +,CV0-004,"Which of the following is the best type of database for storing different types of unstructured data
that may change frequently?",C. Non-relational,TRUE,
Cloud +,CV0-004,"Which of the following is the best type of database for storing different types of unstructured data
that may change frequently?",D. Graph,FALSE,
Cloud +,CV0-004,"A cloud administrator learns that a major version update. 4.6.0. is available for a business-critical
application. The application is currently on version 4.5.2. with additional minor versions 3, 4, and 5
available. The administrator needs to perform the update while minimizing downtime. Which of the
following should the administrator do first?",A. Apply the minor updates and then restart the machine before applying the major update.,FALSE,
Cloud +,CV0-004,"A cloud administrator learns that a major version update. 4.6.0. is available for a business-critical
application. The application is currently on version 4.5.2. with additional minor versions 3, 4, and 5
available. The administrator needs to perform the update while minimizing downtime. Which of the
following should the administrator do first?","B. During off hours, decommission the machine and create a new one directly on major update 4.6.0.",FALSE,
Cloud +,CV0-004,"A cloud administrator learns that a major version update. 4.6.0. is available for a business-critical
application. The application is currently on version 4.5.2. with additional minor versions 3, 4, and 5
available. The administrator needs to perform the update while minimizing downtime. Which of the
following should the administrator do first?",C. Stop the service and apply the major updates directly.,FALSE,
Cloud +,CV0-004,"A cloud administrator learns that a major version update. 4.6.0. is available for a business-critical
application. The application is currently on version 4.5.2. with additional minor versions 3, 4, and 5
available. The administrator needs to perform the update while minimizing downtime. Which of the
following should the administrator do first?",D. Create a test environment and apply the major update,TRUE,
Cloud +,CV0-004,"A software engineer at a cybersecurity company wants to access the cloud environment. Per
company policy, the cloud environment should not be directly accessible via the internet. Which of
the following options best describes how the software engineer can access the cloud resources?",A. SSH,FALSE,
Cloud +,CV0-004,"A software engineer at a cybersecurity company wants to access the cloud environment. Per
company policy, the cloud environment should not be directly accessible via the internet. Which of
the following options best describes how the software engineer can access the cloud resources?",B. Bastion host,TRUE,
Cloud +,CV0-004,"A software engineer at a cybersecurity company wants to access the cloud environment. Per
company policy, the cloud environment should not be directly accessible via the internet. Which of
the following options best describes how the software engineer can access the cloud resources?",C. Token-based access,FALSE,
Cloud +,CV0-004,"A software engineer at a cybersecurity company wants to access the cloud environment. Per
company policy, the cloud environment should not be directly accessible via the internet. Which of
the following options best describes how the software engineer can access the cloud resources?",D. Web portal,FALSE,
Cloud +,CV0-004,"A company requests that its cloud administrator provision virtual desktops for every user. Given the
following information:
One hundred users are at the company.
A maximum of 30 users work at the same time.
Users cannot be interrupted while working on the desktop.
Which of the following strategies will reduce costs the most?",A. Provisioning VMs of varying sizes to match user needs,FALSE,
Cloud +,CV0-004,"A company requests that its cloud administrator provision virtual desktops for every user. Given the
following information:
One hundred users are at the company.
A maximum of 30 users work at the same time.
Users cannot be interrupted while working on the desktop.
Which of the following strategies will reduce costs the most?",B. Configuring a group of VMs to share with multiple users,FALSE,
Cloud +,CV0-004,"A company requests that its cloud administrator provision virtual desktops for every user. Given the
following information:
One hundred users are at the company.
A maximum of 30 users work at the same time.
Users cannot be interrupted while working on the desktop.
Which of the following strategies will reduce costs the most?",C. Using VMs that have spot availability,FALSE,
Cloud +,CV0-004,"A company requests that its cloud administrator provision virtual desktops for every user. Given the
following information:
One hundred users are at the company.
A maximum of 30 users work at the same time.
Users cannot be interrupted while working on the desktop.
Which of the following strategies will reduce costs the most?",D. Setting up the VMs to turn off outside of business hours at night,TRUE,
Cloud +,CV0-004,"A user's assigned cloud credentials are locked, and the user is unable to access the project's
application. The cloud administrator reviews the logs and notices several attempts to log in with the
user's account were made to a different application after working hours. Which of the following is
the best approach for the administrator to troubleshoot this issue?",A. Create new credentials for the user and restrict access to the authorized application.,FALSE,
Cloud +,CV0-004,"A user's assigned cloud credentials are locked, and the user is unable to access the project's
application. The cloud administrator reviews the logs and notices several attempts to log in with the
user's account were made to a different application after working hours. Which of the following is
the best approach for the administrator to troubleshoot this issue?",B. Track the source of the log-in attempts and block the IP address of the source in the WAR,TRUE,
Cloud +,CV0-004,"A user's assigned cloud credentials are locked, and the user is unable to access the project's
application. The cloud administrator reviews the logs and notices several attempts to log in with the
user's account were made to a different application after working hours. Which of the following is
the best approach for the administrator to troubleshoot this issue?",C. Reset the user's account and implement a stronger lock-out policy.,FALSE,
Cloud +,CV0-004,"A user's assigned cloud credentials are locked, and the user is unable to access the project's
application. The cloud administrator reviews the logs and notices several attempts to log in with the
user's account were made to a different application after working hours. Which of the following is
the best approach for the administrator to troubleshoot this issue?",D. Install an IDS on the network to monitor suspicious activity,FALSE,
Cloud +,CV0-004,"Given the following command:
Sdocker pull images.comptia.org/user1/myimage:latest
Which of the following correctly identifies images.comptia.org?",A. Image registry,TRUE,
Cloud +,CV0-004,"Given the following command:
Sdocker pull images.comptia.org/user1/myimage:latest
Which of the following correctly identifies images.comptia.org?",B. Image creator,FALSE,
Cloud +,CV0-004,"Given the following command:
Sdocker pull images.comptia.org/user1/myimage:latest
Which of the following correctly identifies images.comptia.org?",C. Image version,FALSE,
Cloud +,CV0-004,"Given the following command:
Sdocker pull images.comptia.org/user1/myimage:latest
Which of the following correctly identifies images.comptia.org?",D. Image name,FALSE,
Cloud +,CV0-004,"Once a change has been made to templates, which of the following commands should a cloud
architect use next to deploy an laaS platform?",A. git pull,FALSE,
Cloud +,CV0-004,"Once a change has been made to templates, which of the following commands should a cloud
architect use next to deploy an laaS platform?",B. git fetch,FALSE,
Cloud +,CV0-004,"Once a change has been made to templates, which of the following commands should a cloud
architect use next to deploy an laaS platform?",C. git commit,FALSE,
Cloud +,CV0-004,"Once a change has been made to templates, which of the following commands should a cloud
architect use next to deploy an laaS platform?",D. git push,TRUE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,A. Merging code often,TRUE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,B. Pushing code directly to production,FALSE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,C. Performing code deployment,FALSE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,D. Maintaining one branch for all features,FALSE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,E. Committing code often,FALSE,
Cloud +,CV0-004,Which of the following are best practices when working with a source control system? (Select two).,F. Initiating a pull request,FALSE,
Cloud +,CV0-004,"A company is developing a new web application that requires a relational database management
system with minimal operational overhead. Which of the following should the company choose?",A. A database installed on a virtual machine,FALSE,
Cloud +,CV0-004,"A company is developing a new web application that requires a relational database management
system with minimal operational overhead. Which of the following should the company choose?",B. A managed SQL database on the cloud,TRUE,
Cloud +,CV0-004,"A company is developing a new web application that requires a relational database management
system with minimal operational overhead. Which of the following should the company choose?",C. A database migration service,FALSE,
Cloud +,CV0-004,"A company is developing a new web application that requires a relational database management
system with minimal operational overhead. Which of the following should the company choose?",D. A hybrid database setup,FALSE,
Cloud +,CV0-004,Which of the following is the most cost-effective and efficient strategy when migrating to the cloud?,A. Retire,TRUE,
Cloud +,CV0-004,Which of the following is the most cost-effective and efficient strategy when migrating to the cloud?,B. Replatform,FALSE,
Cloud +,CV0-004,Which of the following is the most cost-effective and efficient strategy when migrating to the cloud?,C. Retain,FALSE,
Cloud +,CV0-004,Which of the following is the most cost-effective and efficient strategy when migrating to the cloud?,D. Refactor,FALSE,
Cloud +,CV0-004,"A list of CVEs was identified on a web server. The systems administrator decides to close the ports
and disable weak TLS ciphers. Which of the following describes this vulnerability management stage?",A. Scanning,FALSE,
Cloud +,CV0-004,"A list of CVEs was identified on a web server. The systems administrator decides to close the ports
and disable weak TLS ciphers. Which of the following describes this vulnerability management stage?",B. Identification,FALSE,
Cloud +,CV0-004,"A list of CVEs was identified on a web server. The systems administrator decides to close the ports
and disable weak TLS ciphers. Which of the following describes this vulnerability management stage?",C. Assessment,FALSE,
Cloud +,CV0-004,"A list of CVEs was identified on a web server. The systems administrator decides to close the ports
and disable weak TLS ciphers. Which of the following describes this vulnerability management stage?",D. Remediation,TRUE,
Cloud +,CV0-004,"A company wants to use a solution that will allow for quick recovery from ransomware attacks, as
well as intentional and unintentional attacks on data integrity and availability. Which of the following
should the company implement that will minimize administrative overhead?",A. Object versioning,FALSE,
Cloud +,CV0-004,"A company wants to use a solution that will allow for quick recovery from ransomware attacks, as
well as intentional and unintentional attacks on data integrity and availability. Which of the following
should the company implement that will minimize administrative overhead?",B. Data replication,FALSE,
Cloud +,CV0-004,"A company wants to use a solution that will allow for quick recovery from ransomware attacks, as
well as intentional and unintentional attacks on data integrity and availability. Which of the following
should the company implement that will minimize administrative overhead?",C. Off-site backups,FALSE,
Cloud +,CV0-004,"A company wants to use a solution that will allow for quick recovery from ransomware attacks, as
well as intentional and unintentional attacks on data integrity and availability. Which of the following
should the company implement that will minimize administrative overhead?",D. Volume snapshots,TRUE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",A. Compliance,TRUE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",B. laaS vs. SaaS,FALSE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",C. Firewall capabilities,FALSE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",D. Regulatory,FALSE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",E. Implementation timeline,FALSE,
Cloud +,CV0-004,"A government agency in the public sector is considering a migration from on premises to the cloud.
Which of the following are the most important considerations for this cloud migration? (Select two).",F. Service availability,FALSE,
Cloud +,CV0-004,Which of the following refers to the idea that data should stay within certain borders or territories?,A. Data classification,FALSE,
Cloud +,CV0-004,Which of the following refers to the idea that data should stay within certain borders or territories?,B. Data retention,FALSE,
Cloud +,CV0-004,Which of the following refers to the idea that data should stay within certain borders or territories?,C. Data sovereignty,TRUE,
Cloud +,CV0-004,Which of the following refers to the idea that data should stay within certain borders or territories?,D. Data ownership,FALSE,
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",A. Log retention,TRUE,cv0-004_q070.png
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",B. Tracing,FALSE,cv0-004_q070.png
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",C. Log aggregation,FALSE,cv0-004_q070.png
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",D. Log rotation,FALSE,cv0-004_q070.png
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",E. Hashing,FALSE,cv0-004_q070.png
Cloud +,CV0-004,"A company recently migrated to a public cloud provider. The company's computer incident response
team needs to configure native cloud services tor detailed logging. Which of the following should the
team implement on each cloud service to support root cause analysis of past events? {Select two).",F. Encryption,FALSE,cv0-004_q070.png
Cloud +,CV0-004,"A company experienced a data leak through its website. A security engineer, who is investigating the
issue, runs a vulnerability scan against the website and receives the following output:
Which of the following is the most likely cause of this leak?",A. RTMP port open,FALSE,cv0-004_q071.png
Cloud +,CV0-004,"A company experienced a data leak through its website. A security engineer, who is investigating the
issue, runs a vulnerability scan against the website and receives the following output:
Which of the following is the most likely cause of this leak?",B. SQL injection,FALSE,cv0-004_q071.png
Cloud +,CV0-004,"A company experienced a data leak through its website. A security engineer, who is investigating the
issue, runs a vulnerability scan against the website and receives the following output:
Which of the following is the most likely cause of this leak?",C. Privilege escalation,FALSE,cv0-004_q071.png
Cloud +,CV0-004,"A company experienced a data leak through its website. A security engineer, who is investigating the
issue, runs a vulnerability scan against the website and receives the following output:
Which of the following is the most likely cause of this leak?",D. Insecure protocol,TRUE,cv0-004_q071.png
Cloud +,CV0-004,"A customer's facility is located in an area where natural disasters happen frequently. The customer
requires the following:
Data resiliency due to exposure to frequent natural disasters
Data localization because of privacy regulations in the country
High availability
Which of the following cloud resources should be provisioned to meet these requirements?",A. Storage in a separate data center located in same region,FALSE,
Cloud +,CV0-004,"A customer's facility is located in an area where natural disasters happen frequently. The customer
requires the following:
Data resiliency due to exposure to frequent natural disasters
Data localization because of privacy regulations in the country
High availability
Which of the following cloud resources should be provisioned to meet these requirements?",B. An on-premises private cloud carrying duplicate data,FALSE,
Cloud +,CV0-004,"A customer's facility is located in an area where natural disasters happen frequently. The customer
requires the following:
Data resiliency due to exposure to frequent natural disasters
Data localization because of privacy regulations in the country
High availability
Which of the following cloud resources should be provisioned to meet these requirements?",C. Storage in an availability zone outside the region,TRUE,
Cloud +,CV0-004,"A customer's facility is located in an area where natural disasters happen frequently. The customer
requires the following:
Data resiliency due to exposure to frequent natural disasters
Data localization because of privacy regulations in the country
High availability
Which of the following cloud resources should be provisioned to meet these requirements?",D. Storage in the same availability zone as the primary data,FALSE,
Cloud +,CV0-004,"A software engineer needs to transfer data over the internet using programmatic access while also
being able to query the dat
a. Which of the following will best help the engineer to complete this task?",A. SQL,FALSE,
Cloud +,CV0-004,"A software engineer needs to transfer data over the internet using programmatic access while also
being able to query the dat
a. Which of the following will best help the engineer to complete this task?",B. Web sockets,FALSE,
Cloud +,CV0-004,"A software engineer needs to transfer data over the internet using programmatic access while also
being able to query the dat
a. Which of the following will best help the engineer to complete this task?",C. RPC,FALSE,
Cloud +,CV0-004,"A software engineer needs to transfer data over the internet using programmatic access while also
being able to query the dat
a. Which of the following will best help the engineer to complete this task?",D. GraphQL,TRUE,
Cloud +,CV0-004,"A cloud administrator needs to distribute workloads across remote data centers for redundancy
reasons. Which of the following deployment strategies would eliminate downtime, accelerate
deployment, and remain cost efficient?",A. In-place,FALSE,
Cloud +,CV0-004,"A cloud administrator needs to distribute workloads across remote data centers for redundancy
reasons. Which of the following deployment strategies would eliminate downtime, accelerate
deployment, and remain cost efficient?",B. Rolling,FALSE,
Cloud +,CV0-004,"A cloud administrator needs to distribute workloads across remote data centers for redundancy
reasons. Which of the following deployment strategies would eliminate downtime, accelerate
deployment, and remain cost efficient?",C. Blue-green,TRUE,
Cloud +,CV0-004,"A cloud administrator needs to distribute workloads across remote data centers for redundancy
reasons. Which of the following deployment strategies would eliminate downtime, accelerate
deployment, and remain cost efficient?",D. Canary,FALSE,
Cloud +,CV0-004,"An administrator used a script that worked in the past to create and tag five virtual machines. All of
the virtual machines have been created: however, the administrator sees the following results:
{ tags: [ ] }
Which of the following is the most likely reason for this result?",A. API throttling,FALSE,
Cloud +,CV0-004,"An administrator used a script that worked in the past to create and tag five virtual machines. All of
the virtual machines have been created: however, the administrator sees the following results:
{ tags: [ ] }
Which of the following is the most likely reason for this result?",B. Service quotas,FALSE,
Cloud +,CV0-004,"An administrator used a script that worked in the past to create and tag five virtual machines. All of
the virtual machines have been created: however, the administrator sees the following results:
{ tags: [ ] }
Which of the following is the most likely reason for this result?",C. Command deprecation,TRUE,
Cloud +,CV0-004,"An administrator used a script that worked in the past to create and tag five virtual machines. All of
the virtual machines have been created: however, the administrator sees the following results:
{ tags: [ ] }
Which of the following is the most likely reason for this result?",D. Compatibility issues,FALSE,
Cloud +,CV0-004,"A company has one cloud-based web server that is prone to downtime during maintenance. Which
ot the following should the cloud engineer add to ensure high availability?",A. A redundant web server behind a load balancer,TRUE,
Cloud +,CV0-004,"A company has one cloud-based web server that is prone to downtime during maintenance. Which
ot the following should the cloud engineer add to ensure high availability?",B. A backup cloud web server,FALSE,
Cloud +,CV0-004,"A company has one cloud-based web server that is prone to downtime during maintenance. Which
ot the following should the cloud engineer add to ensure high availability?",C. A secondary network link to the web server,FALSE,
Cloud +,CV0-004,"A company has one cloud-based web server that is prone to downtime during maintenance. Which
ot the following should the cloud engineer add to ensure high availability?",D. An autoscaling feature on the web server,FALSE,
Cloud +,CV0-004,"Five thousand employees always access the company's public cloud-hosted web application on a
daily basis during the same time frame. Some users have been reporting performance issues while
attempting to connect to the web application Which of the following is the best configuration
approach to resolve this issue?",A. Scale vertically based on a trend.,FALSE,
Cloud +,CV0-004,"Five thousand employees always access the company's public cloud-hosted web application on a
daily basis during the same time frame. Some users have been reporting performance issues while
attempting to connect to the web application Which of the following is the best configuration
approach to resolve this issue?",B. Scale horizontally based on a schedule,TRUE,
Cloud +,CV0-004,"Five thousand employees always access the company's public cloud-hosted web application on a
daily basis during the same time frame. Some users have been reporting performance issues while
attempting to connect to the web application Which of the following is the best configuration
approach to resolve this issue?",C. Scale vertically based on a load.,FALSE,
Cloud +,CV0-004,"Five thousand employees always access the company's public cloud-hosted web application on a
daily basis during the same time frame. Some users have been reporting performance issues while
attempting to connect to the web application Which of the following is the best configuration
approach to resolve this issue?",D. Scale horizontally based on an event,FALSE,
Cloud +,CV0-004,"An organization's security policy states that software applications should not exchange sensitive data
in cleartext. The security analyst is concerned about a software application that uses Base64 to
encode credit card dat
a. Which of the following would be the best algorithm to replace Base64?",A. 3DES,FALSE,
Cloud +,CV0-004,"An organization's security policy states that software applications should not exchange sensitive data
in cleartext. The security analyst is concerned about a software application that uses Base64 to
encode credit card dat
a. Which of the following would be the best algorithm to replace Base64?",B. AES,TRUE,
Cloud +,CV0-004,"An organization's security policy states that software applications should not exchange sensitive data
in cleartext. The security analyst is concerned about a software application that uses Base64 to
encode credit card dat
a. Which of the following would be the best algorithm to replace Base64?",C. RC4,FALSE,
